comments,label
Hàng tốt giao nhanh vvffdsfhrssrtttrrdsssseyugetugssryhfgghh,0
"Giao hàng nhanh
Hàng chính hãng
Màu son rất đẹp",0
Giao không đúng màu. Đặt cam đào giao hồng Thất vọng.,1
"son đẹp, mịn, khá nhẹ môi, mùi thơm thơm...
shop đóng gối hàng cẩn thận, tận 2 lớp túi xốp
anh ship hàng siêu dễ thương, thân thiện..
nói chung là hơi bị ưng",0
"Màu đẹp son lì mịn, siêu ưng kckskckdocmskckdkckdovk ĐL dkskckkfkvkckdkkskcmdkvmvdlvmowoqlcloemckfifmckwkcmkeckdovmwlck",0
"Giao hàng nhanh, màu siêu yêu, gói hàng cẩn thận, mình canh mãi màu 25 mới restock",0
Màu không giống với mô tả,1
Màu son nhạt hơn mik tg ạ. Giới thiệu là cam nhưg thực chất giống tone hồng san hô hơn ạ. Hồng nhiều hơn cam. Nma lên màu khá ổn nên mik cũng tạm chấp nhận đc :>>,2
Giao hơi lâu. Đóng gói rất cẩn thận. Son thơm đã mua 3 màu màu nào cũng ưng. Lên môi mịn lâu trôi,0
"miêu tả chính xác về màu này trên môi mình thì là hồng nhạt pha cam, đầu cọ ở ver này nhỏ và dễ thao tác ở góc môi hơn, nếu bạn nào có màu 16 trc đó rồi thì màu 20 sẽ là màu 16 pha thêm xíu xíu hồng và cam cho đậm lên và đỡ bợt hơn vậy. Mình nghĩ bạn nào da ngăm lên sẽ dễ bị bợt hoặc thành màu nude",2
Hàng chính hãng mọi người nên mua. Màu 22 thiên về tone nude hơn trông rất tự nhiên,0
"Nắp  vỏ hộp lỏng giống như đã đc mở ra nhiều lần, bình thường mình mua son hay có tem nho nhỏ giữa đoạn nắp và thân son, lần đầu đặt mua ở đây nên không biết thế nào, son khá ok, đóng gói cẩn thận. ",2
"Son mềm mịn đã thiệt. Xài oke. Sẽ ủng hộ shop tiếp
Gggfggghhhhhhhhhhhhhhhhhhhhh",0
"giao hàng nhanh, chất lượng sản phẩm ổn, màu son khá đẹp. son nayd thì siêu lỳ luôn, lỳ hơn cả nyc 😩",0
Son lên môi không khô cứ dính dính đụng đâu dính đó,1
Son lên màu đẹp gói hàng tết đẹp ưng ý giao hàng nhanh rất đáng mua,0
"Màu đẹp, đóng gói chắc chắn, giao hàng nhanh",0
Sẽ ủng hộ shop nhiều mỗi tội ship ra hn hơi đắt,2
Son kem lâu trôi chât son mịn hàng chính hãng sử dụng rất yên tâm,0
"Hàng fake, mùi rất khó chịu",1
.........Đặt A12 giao A8 buồn thúi cái guột. Ảnh ko liên quan.,1
Chất son loãng,1
Đẹp lắm luôn 😊,0
"Giao hàng mất 1 tuần từ lúc mình đặt. Cực lâu! Quá cả hạn giao hàng dự kiến chậm nhất
Màu 20. Ko hiểu sao đánh lên môi mình nó màu kiểu hơi hồng cánh sen:))",1
"Giao hàng nhanh chongs,shipper thân thiện,màu lên khá đẹp,son mịn. ",0
Nhanh gọn lẹ màu son uke,0
Mua cam cháy mà thấy sắc đỏ chứ k cam giống hình vậy,1
Rất thích rất yêu đóng gói còn rất sịn sò nữa yêu shop♥️,0
"Khá yên tâm chất lượng son, mua lần 2 rồi, thanks shop nhiều ♥️ ♥️♥️♥️",0
"Son lên màu đẹp 
Hàng chất lượng và giá cũng chất lượng 
Sẽ mua lại của shop lần nữa ",0
Màu đẹp giao hàng nhanh lần sau sẽ tiếp tục mua son của mezy👍🏻👍🏻,0
Don lên màu cực xinh ạ aaadddyuhhgdsdryggffffffgggggvhih,0
"Chất lượng sản phẩm tuyệt vời! Đóng gói hàng cẩn thận, chuẩn bị và giao hàng nhanh ❣️❣️❣️",0
Sản phẩm toits dùng rất ok . B b nn njjjsjsjksennejejenehsjsjsnsjjj,0
"Sản phẩm tốt, màu đẹp. 
Sẽ tiếp tục ủng hộ shop.
Màu son đẹp lắm nha.",0
"Màu son siêu đẹp , shop bọc hàng rất cẩn thận , đợi mãi mới mua đc em màu 25 nàyyyy",0
"ưng màu 25 và đây là thỏi thứ 3 rồi. Hàng của mall thì mình yên tâm nhưng nó không được như thỏi đầu tiên mình mua bên Hàn, chất đặc xốp dày dặn không lỏng như bây giờ.",0
"Siêu xịnnnnnn, siêu xinkkkkkk, best sellerrrrrrrr ♡♡♡♡♡♡♡♡♡♡♡♡♡♡",0
"Giao hàng nhanh, đầy đủ, đóng gói cẩn thận, shop phục vụ rất tốt.
Son rất đẹp, yêu merzyyyyy",0
Mua hàng ở shopee mall luôn tin tưởng sử dụng r :))) giao hàng hơi lâu,2
Đóng gói 10 điểm :))) mùi và chất son 10 điểm độ bám màu 1 điểm. Khá thất vọng về độ bám màu,2
Giao hàng nhanh lắm ạ,0
"Giao hàng siêu nhanh. hôm qua đặt hôm nay đã nhận được rồi. shop gói hàng siêu đẹp, hộp xinh xinh. son đẹp lắm. thơm mùi dâu, mịn, mềm môi. mỗi tội không lì lắm. ",0
"Đóng hàng rất đẹp, mua về làm quà tặng nên rất ưng cái hộp. Chất lượng son thì mấy hôm nữa mới biết 😋",0
"Shop đóng gói hàng rất kỹ, giao hàng nhanh, chất lượng tương đối ổn. ",0
"Sản phầm chất lượng,  giao hàng nhanh,... Jwejjejdjdndjdjdks",0
Giao hàng max lâu. Đang cần hàng đẻ mang tặng hỏi shop hết bảo shop nghỉ chủ nhật xong lại bảo bên giao hàng nghỉ T7-CN. Ngày nào họ chả lm . Kh có hàng sẵn thì nó kh có sẵn nghĩ m ngu kh biết j sao nói vậy:)),1
Ship siêu nhanh...chất son thì khỏi bàn chắc phải có đến 5 thỏi son kem này rồi ấy 😅😅😅,0
"Đóng gói cẩn thận, giao hàng nhanh",0
"Chất lượng sản phảm phù hợp với giá tiền
Shop tư vấn nhiệt tình
Giao hàng nhanh",0
"Làn nay giao hàng rất nhanh tưởng dùng mgg ko đc tặng quà nhưng vẫn đc rất ưng, thỏi son cầm sướng tay màu thì tuỳ lên môi mỗi ng nữa",0
Giao hành nhanh and ship bơ nhiệt tình lại còn đz :3,0
"Hàng chuẩn 
Đóng gói sản phẩm tốt
Thời gian giao hàng chậm hơn dự kiến",0
Son giao vừa nhìn là thấy vỏ son chất lượng rồi á. Nhưng khi mở ra kiểu cây son trông sang cực. Màu son kiểu tây tây nữa lên. Lên môi màu son lì lâu trôi nhữa nha.,0
"Sản phẩm gửi về không như Shop đăng, không có quà tặng kèm",1
"Màu hồng đậm, son min, mềm , k khô môi, thơm nhẹ. Dễ tán.ko bị hằn vân môi. Độ lì vừa phải, ăn uống dễ bám vào cốc.",2
"Màu đẹp, mùi thơm, bám tốt",0
"Chưa sd chưa biết chất lượng như thế nào, ủng hộ shop cho 5 sao về đóng gói và giao hàng, tư vấn nhé",0
"Đóng gói chắn chắc, giao hàng siêu nhanh mới đặt hôm qua nay đã nhận đc rồi! 
Chất son lì, mịn, có mùi thơm... Nhìn chung khá hài lòng",0
Dep tuyet voiiiii luonnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0
"màu không giống hình, son cũng không phải dạng lì, nói chung được cái giao hàng nhanh",2
"son chất cực đẹp, lì, có mùi thơm rất thich cảm ơn shoppppppppppppppppp",0
Son lì nha. lâu trôi ko dính khi ăn uống. Dùng tẩy trang mới hết. Màu tô nhạt xinh nhưng da trắng lên đẹp hơn. Tô đậm hơi già. Nhạt đi sang màu hồng nhẹ. Cũng ok. Ko thơm. Son lỏng.,2
Son về nhanh lắm ạ. Có mùi thơm với màu cũng xinh nữa . ^^^^^^^^,0
"Hàng đóng gói xinh ơi là xinh, màu son này khá là ưng, mình đã xài mấy cây màu này rồi. Shipper cũng thân thiện nữa, thanks sh",0
"Rất lì và mịn, cảm giác như không xài son ❤️gooddddddddd!!! ",0
"Đóng gói thì lúc nhận nắp son một nơi, thân son một nơi, trầy luôn cả phần đầu son nhưng màu lên đẹp",1
Bao đẹp nhé,0
Mua lần thứ 3 ở shop son chuẩn okie bình luận thêm cho đủ năm mươi kí tự ahihihiiiiiiiii,0
Màu không giống hình lằm,1
Màu son đánh lên ko được đẹp Nhanh trôi😢,1
"Trời ơi thực sự rất hài lòng vs sp từ shop luôn nha,3 lần mua r nên rất tin tưởng đặt hàng bên shop,bọc hàng siêu chắc chắn siêu đẹp siêu cute luôn,mê lắm,sẽ ủng hộ thêm ",0
"son velvet lên môi mịn xịn lắm ạ, mỗi tội đi cả ngày dài về thì còn lại lớp tint hơi xỉn da một xí. nếu đc chọn thì mình vẫn recommend cho các cậu dòng son này của nhà Merzy nha. Xinh xịn thế này ngại j k thử, màu son quốc dân tone da nào cx ổn nhé, em này còn siêu lì, bám màu siêu lâu nữa ~",0
"Hàng xịn sò, màu đẹp, mùi nhẹ. Rất thích sản phẩm và shop cũng bọc kĩ cho sản phẩm ",0
Chất lượng sản phẩm tuyệt vời!!giao hàng nhanh đóng gói cẩn thận ,0
007 is number one 🥰,0
"Mẫu mã đẹp, nhưng dùng thử thì đen như thết này thì cũng khá lo lắng",1
son bị gãy trước khi khui nhắn tin shop không trả lời,1
Son đóng gói kĩ chắc tay và mịn môi,0
Son mướt. Nhẹ môi. Nhưng nhanh trôi nên cho 4sao,2
Chất son gây khô môi không đáng,1
Giao hàng nhanh.son lên màu đẹp..hoie khô môi xíu..nói chung được.sẽ ủng hộ tiếp,0
"Mua lần thứ 4, chỉ say mê mỗi cái tông màu 15 này, lên môi mịn, màu rất đẹp. Đặc biệt dùng mấy thỏi rồi nên có thể đưa ra nhận xét là k gây thâm môi và khô môi nhé",0
"Đặt 4 thỏi 4 màu , ghi chú đầy đủ rồi vẫn giao 4 thỏi 1 màu , làm ăn vô trách nhiệm",1
"Mùi son giống mùi bút lông bảng, chất son loang lổ, không như đánh giá. Sẽ không mua lại",1
Yêu thích,0
Giao hàng lâu. Son đánh nhanh trôi,1
"Son đẹp,  màu 14 rất ưng,  màu tươi,  son lì rất lâu trôi son. Vỏ hộp vs vỏ thỏi son thiết kế độc đáo,  rất đẹp mắt.  Giá tiền vừa phải, quá rẻ cho 1 thỏi son đẹp",0
"Giao hàng nhanh, son đẹp nhìn vỏ son sang, chưa đánh nên chưa biết chất son sao ạ",0
"Son trà xanh nhưng mình nghe mùi dầu dừa hơi nhiều. Son lên không màu nhé, mình có thử làm son lót, thoa son màu lên thì lên màu không đẹp. Son vào môi khá nặng nên mình dùng làm son ngủ thôi.",1
"Shop đóng gói sản phẩm chắc chắn lắm nha, có thỏi son 1 cái hộp to chà bá luôn 😁
Son e mua hộ nên chưa biết sao cả, nhưng đóng gói đẹp v là cx thấy yêu r",0
"Giao hàng nhanh , chất lượng tốt , sản phẩm đẹp ❤❤❤ rất đáng tiền mua ,sẽ ủng hộ shop thêm 👍👍",0
rõ ràng đặt hàng vào 4-12 có khuyến mãi nhưng khi về thì chỉ có mỗi cây son còn phần quà thì chẳng thấy đâu gọi điện thoại người gửii cũng không ai bắt máy  thế này là thế nào được chất son đẹp nên thôi không yêu cầu trả hàng nhưng mà shop phải giải thích điều này cho tôi chứ làm vầy mấy uy tín hết,1
"Son chuẩn, lên màu cam cháy siêu xinh. Son xài lâu hết lắm nha. Son có mùi hơi hắc tùy cảm nhận mỗi người. Mình thì thấy bình thường. Giữ màu được 7 8 tiếng, đặc biệt k bị biến màu. Nếu ăn thì trôi khoảng 40%. Cũng ít bị khô môi. Cũng k bị vón cục khi son. Rate 9/10 nha.",0
"Màu  lên đẹp  , siêu lì  .Sẽ mua tiếp  ",0
"Tặng kèm mascara nhưng trong gói ko có , bó tay",1
"son đẹp, chất thích, khá lì, đóng gói cẩn thận, thời gian giao hàng đúng thời hạn",0
"Son xinh nhưng hộp bị móp méo quá nhiều, nhưng vẫn cho 5 sao...",0
Chưa nhận được sản phẩm nên không biết nói sao. Ghi đang giao hàng và chờ mãi k ai gọi xong lại ghi đã hòan thành. Xin lỗi shop vì đánh giá khi chưa sd sản phẩm nhưng xem lại bên vận chuyển,1
son đẹp nhưng có bặm bằng khăn giấy thì son vẫn trôi khi uống nước,2
"Màu son khá đẹp, có mùi thơm cực thích, giao hàng nhanh, sẽ ủng hộ shop trong thời gian tới",0
"Mình rất yêu thích BBIA chất son rất tuyệt vời, và mình rất thích màu 14",0
"Son lên màu đẹp, không bị khô môi. Shop giao hàng nhanh. Đóng gói kỹ",0
"Gói hàng cẩn thận, shop xử lú đơn hàng nhanh.",0
"Chất lượng sản phẩm siêu kém. Son khi đánh lên bị loang lổ từng lớp, siêu dính và lúc son khô lại nhìn rõ rãnh môi, nứt ra",1
"Son lên màu đẹp, chuẩn, giữ lâu, mình đã thử để được 4 tiếng. Tuy nhiên son có mùi hơi khó ngửi đối với mình. Shop đóng hói đẹp và kĩ càng.",0
"Mình ko hiểu sao merzy v10 mà khi thoa son thành mẫu v12
Ko biết shop có dán nhầm mã với màu sơn.sự khác biệt màu quá lớn
Hàng đc gói cẩn thận",1
"Son chính hãng màu đẹp, lâu trôi, giao hàng khá nhanh. đóng gói đẹp",0
"Màu này là màu hồng tím nhé mọi người, k phải đỏ thuần đâu ạ
Giao hàng nhanh, son đánh lên k đúng màu như hình ảnh và vỏ ngoài, chất son mềm, không lem, bám màu rất tốt nên rất khó chỉnh sửa, tẩy trang cũng khá khó khăn
",2
Chất đẹp nhưng màu này nhạt quá,2
Mua ở Mall nên vẫn rất yên tâm về chất lượng. Đóng gói chắc chắn. ,0
"Đẹp đẹp rất là ưng ý lun á, gói hàng đẹp chắc chắn ủng hộ cho shop nhiu",0
"Chất son siêu siêu lì, đây là môi mk sau khi đã ăn cả thế giới ( mới tô nhẹ nhàng thôi) mùi thơm, rất đáng mua luôn 👍👍👍",0
"Son đẹp lắm ạ, sẽ mua lại**",0
"Đóng gói cẩn thận,kĩ càng, đẹp như gói quà. Giao hàng nhanh.Son màu 25 đẹp, mịn ",0
"Đóng gói rất chắc chắn. Màu V6 cực xinh, đánh lên môi rất mềm môi ",0
Chất son OK bao bì đẹp k có điểm nào chê màu lên môi khá chuẩn so vs hình nói chung là ok đó 🤣🤣🤣🤣🤣,0
"Rất tốt, lần sau sẽ mua nữa",0
"Son màu đẹp,sẽ ủng hộ shop nhiều hơn okokojkkkokkkokokokok",0
Sp tốt giao đúng hàng . Sẽ ủng hộ thêm Sp tốt giao đúng hàng . Sẽ ủng hộ thêm,0
hàng đã về đến tay em rồi ạ! hàng đóng gói khá chắc chắn giao hàng nhanh hơn dự kiến màu son lên môi đẹp,0
"Màu hồng đất.màu nhạt wá.bthừong mua son màu hồng đất của Maybeline màu thấy toàn đậm.
Mà sao hồng đất này màu nhạt quá. tô mạnh tay 3,4 lớp mới đậm được.😂. Đánh 1 lớp là như màu da lun á😂
.nhanh trôi không xí nào gọi là lì nữa...",1
Son hơi có mùi kẹo. Chất son hơi bóng. Nhưg khá lỳ. Màu lên đẹp nha,0
Thái độ bán hàng của shop quá kém. Thà mua chỗ đắt hơn một chút nhưng lại cảm thấy vui vẻ khi được tiếp đãi tận tình!!!,1
"Gói hàng đẹp, chắc chắn. Bao bì siêu sang, nhìn xinh lắm. Chất son mềm, thơm mùi ngọt ngọt. Màu mình rất ưng luôn",0
"Chất son mịn,mướt,lên màu rất đẹp.rất đáng mua.lần sau sẽ ủng hộ shop nữa.",0
"Sản phẩm được đóng gói cẩn thận và bao bì đẹp lắm, giao hàng hơi lâu thôi. Cảm ơn shop ạ!",0
"Màu a5 siêu xinh, lên môi mình đỏ nâu ít cam, chất son mịn, còn mùi và độ bám của son thì mình đánh giá không cao nhưng tóm lại là màu e này siêu xinh nên đáng để mua",0
"mình mua son hộ bạn nên không biết ntn nhưng thấy khen màu lên đẹp lắm, giao hơi lâu",0
Son mướt lắm ship lâu thấy nhập kho vai ngày rồi vẫn không ship cho mình không biết do vận chuyển hay như nào mà son có vết như bị quệt vào nhắn tin cho shop thì không trả lời tính hoàn trả nhưng mình lại hơi lười nên đành chấp nhận,0
Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Son có mùi thơm dễ chịu,0
"Shop giao hàng nhanh. Chất son mịn, màu lên môi mình hơi ngả hồng chắc do sắc tố môi. Chỉ tin dùng dòn son này của bbia thôi",0
"Son dùng oke, mềm môi",0
"son đẹp , lì , hơi khô môi 1 chút, đóng gói chắc chắn",0
"Màu son lên đẹp, giống mô tả. Chất son mềm, mịn như nhung, lì, lâu trôi. Recommended",0
"Mê bảng màu quá quất liền 3 cây xài dần. Bbia đóng gói nhanh, sau 2 3 tiếng đặt hàng đã chuyển cho bên vận chuyển",0
Mua dc màu ưng ý rất thích ạ. shop rất dễ thương và chiều khách ạ. vote 50 sao lun,0
