,comments,label
6890,"Son rất đẹp, min, thơm, rất hài lòng ❤️😍",0.0
6891,son không được 16 giờ khi trôi nhìn rất loang lổ đã thế còn làm sần sùi môi ( như dị ứng) vào hôm sau mình thấy thất vọng thiệt luôn,1.0
6892,Có tem chống hàng giả👍🏻👍🏻👍🏻,0.0
6893,Son đẹp mịn .,0.0
6894,"Đóng gói cẩn thận chắc chắn, màu son siêu ưng. Bonus thiệp thank you 🙆🏻‍♀️",0.0
6895,"Nhận hàng từ Bbia như được nhận quà vậy! Bởi vì dù là 1 cây son hay nhiều hơn thì luôn được đóng gói chắc chắn trong một chiếc hộp trọng trọng với vẻ ngoài xinh yêu như một hộp quà! Mở ra thì là son, card cảm ơn và son được gói kĩ, bao đẹp khiến người nhận cảm thấy như thể đang nhận quà thay vì order",0.0
6896,"Màu 25 thực sự là màu son mà cô gái nào cũng nên sở hữu cho mh một thỏi 😘
Mh có so sánh 1 chút giữa BBIA 25 và BR A12 thì thích BBIA 25 hơn vì nhiều sắc đỏ hơn => dễ đánh, tôn da hơn và đặc biệt bám màu lâu hơn BR, còn chất son thì mh ưng cả 2 😇
Tóm lại, BBIA 25 💯 điểm !!!",0.0
6897,Mua về làm quà giáng sinh 😂 canh mãi mới đến đợt sale của hãng. Son có tem việt nên an tâm cực kỳ. ,0.0
6898,"Đóng gói đẹp, giao hàng nhanh, mua son săn được giá rẻ lại còn được tặng túi. Cảm ơn shop nhé ",0.0
6899,Nhận được hàng từ shopee. Test thử son thấy mềm khô nhanh. Sẽ xem xét mua thêm màu khác,0.0
6900,"Son màu hồng đất, hơi khác trong ảnh nhưng lên môi đẹp, hợp với mình",0.0
6901,"vẫn là màu đỏ nâu trầm pha ít gạch quen thuộc, son thơm mùi kẹo",0.0
6902,"son lên màu đẹp, mịn, mượt, không gây khô môi, đây là cây thứ 3 mình mua rồi mà vẫn muốn mua thêm",0.0
6903,"Phải gọi là cực phẩm =)) từ đóng gói cho đến chất son, mùi son, màu son đều rất toẹt zờii ông mặt trời luôn =))  ",0.0
6904,ưng cực nha son màu đẹp đóng gói đẹp nói chung là thik😘😘😘,0.0
6905,"Son đẹp lắm, đánh mềm mịn, giao hàng hơi lâu chút. Đóng hàng cẩn thận",0.0
6906,Son dễ trôi,1.0
6907,"Tuy ở tỉnh nhưng giao hàng vẫn rất nhanh,son thơm,đánh lên rất mềm môi. Đáng đồng tiền 💚💚💚💚",0.0
6908,"Chất lượng sản phẩm tốt, Mall nên yên tâm ạ.Giao hàng nhanh, thái độ phục vụ tốt ạ 🥰🥰🥰🥰🥰",0.0
6909,Chất son k đẹp,1.0
6910,"Đóng gói cẩn thận, son đẹp, chưa test thử chất son nhưng cảm thấy rất thích. Được tặng một em gương bbia nhỏ xinh nữa 😄😄",0.0
6911,Troioi son siu xinh luonn ý đóng gói thì xinh xắn 10 điểmmmmmm,0.0
6912,Rất đẹp,0.0
6913,Nice ,0.0
6914,Hàng chất lượng kém. Vợ mình dùng cảm thấy không ổn. Son khô nhanh bay màu,1.0
6915,"Hàng tốt, chất lượng, bởi vì tin tưởng mall nên mới quyết định mua. Lần sau sẽ ủng hộ shop nhìu hơnnnnnnnnnnnnnnnnnnnnnnn",0.0
6916,"Không dùng nên là không biết như nào😂
Đóng gói đẹp mẫu mã đẹp
Nhìn có vẻ xịn sò
Ngửi cũng thấy có mùi thơm dâu
Nhìn cái hộp sang phết. 
Mỗi tội giao hàng hơi lâu. ",0.0
6917,"Son mình xài hầu như là của hãng Bbia , mình đã thay đổi vài hãng son khác nhưng vẫn cảm thấy bbia phù hợp với mình nhất. Chất son mịn, lâu trôi, cảm giác thoa lên môi rất dễ chịu, đặt biệt son k dính răng ( đây là điều mình thích nhất). Màu chuẩn y hình , giá thành lại khá rẻ. Sẽ tiếp tục ủng hộ.hì",0.0
6918,"Giao nhanh , chất lượng oke lắm ",0.0
6919,"Son lên màu đẹp,chuẩn. Dưỡng môi đầy đủ đều đặn để không khô môi nhoé",0.0
6920,"Hậu đậu đánh rơi vỡ mất thỏi son huhu mua lại cùng màu. Nói chung ăn uống vẫn trôi nhưng đc cái màu đẹp, lên môi cũng k bị khô, shop gói kĩ  phục vụ tốt. Ưng lắm 👍",0.0
6921,Giao sai hàng,1.0
6922,Màu đẹp lắm nha nhưng hai màu này cứ na ná nhau ấy. Giao hàng nhanh đóng gói chắc chắn,0.0
6923,"Đóng gói quá đẹp luôn ❤️
Ưng lắm ạ . Sẽ ủng hộ shop dài dài
❤️😍😘 ^.^.",0.0
6924,"Sản phẩm chất lượng, đẹp... Sẽ ủng hộ lần sau ",0.0
6925,"Son mịn thơm, mỗi tội thời gian giao hàng hơi lâu",0.0
6926,"Mình đặt son gửi tặng bạn và có đặt kèm thiệp mừng, nhưng lúc hàng đến lại chỉ có mỗi son, không có thiệp.",1.0
6927,"Đây là lần thứ 2 đặt hàng của shop, son lên màu chuẩn, chất son là loại m ưng nhất trong các dòng son kem, không bị loãng, lì, màu bám tương đối lâu. Hàng m nhận được cũng rất nhanh. Cho shop 5 sao đến hiện tại nhé",0.0
6928,mua vào đợt sale 9/9 nên mãi mới mua đc son số 17 màu này bán chạy lắm ý chất lượng của son bbia thì khỏi chê r lớp kem mềm mềm xốp xốp màu này thì đánh ko cần make up vẫn rất xinh mà khi mua đợt sale này giá giảm còn khủng nữa nên rất hài lòng luôn😘😘😘😙😙,0.0
6930,"Lên màu chuẩn, đẹp , diện mạo mới đẹp, rất sang, chất son mịn nhưng ko lì lắm",0.0
6931,"Giao hàng nhanh, 
Son có mùi nho, thơm vl
Shop gói hàng kĩ lém
Lúc đầu đọc bình luận thấy vài bình luận ko hay nên lúc đặt hàng hơi lo lắng sợ son fake nhg sau khi nhận đc hàng thấy đúng là hàng real, có cả tem, mã vạch đàng hoàng, bh e hết $ rồi nên khi nào có $ sẽ mua ủng hộ shop, iu lém ❤ ❤ ❤️",0.0
6932,"Bbia luôn chuyên nghiệp. Mua 1 cây mà đóng gói rất kĩ lưỡng, thiết kế sang chảnh từ thỏi son cho tới vỏ hộp, thỏi xài hết mà vẫn còn phải giữ lại vì quá thích. ",0.0
6933,"Đóng gói xinh xắn, cẩn thận lại được tặng 1 box sang chảnh vì mua 2 son ❤❤❤",0.0
6934,"Màu son đánh lên không giống trong ảnh. Chất son đẹp, khá mịn.",0.0
6935,"Chất lượng sản phẩm  tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn",0.0
6936,"Sau khi đắn đo suy nghĩ, đọc review tới lui mình chọn màu 17 va 24. Nhưng về ưng màu 17 kinh khủng. Đánh lên tươi sáng bừng cả mặt. Màu 24 thì thiệt sự hơi tối
",0.0
6937,"Son đánh khá mịn, mùi thơm. Lên màu tone nude thiêng về hồng và màu trầm hơn so với trong ảnh, tiệp màu môi. Đằm thắm, lịch sự nhưng không bị già và màu cũng rất là dễ sử dụng. Bạn nào chuộng kiểu make up tự nhiên sương sương dùng rất hợp. Điểm trừ là son hơi nặng môi, mau trôi chứ ko lỳ. ",0.0
6938,"Sản phẩm oke giao hàng nhanh chóng sẽ ủng hộ shop lan sau thankyou 
",0.0
6939,"Shop giao hàng rất nhanh
Mình là tín đồ merzy V6 nhưng sau đợt này chắc dẹp hẳn
Swatch chất son lỏng toẹt, lâu khô, tươi hơn bth mình mua, base hồng cánh sen siêu sến, nếu base th thì đỡ. Son lên môi đợi khô hẳn thì ngả hẳn sang màu hường 🙂 đt mình k chụp dc chuẩn sự hường phấn đấy
Thất vọng!",1.0
6940,"Chất lượng sản phẩm tốt, son mềm và mịn môi
Giao hàng nhanh",0.0
6941,"Cũng ko check được mã, màu lên cũng không giống ảnh ",1.0
6942,Sonn khônggg lì bóngggg bóngggg nhưnggg giá thế thì không đòi hỏi nhiều,2.0
6943,"Giao thiếu mình một cây son romand zero 05, mình nhắn shop không rep",1.0
6944,"Đóng gói sản phẩm chắc chắn, đẹp. Thời gian giao hàng nhanh. Chất lượng cũng OK nhưng mình không thích mùi của son cho lắm",0.0
6945,"Shop giao hàng nhanh, đóng gói hàng cẩn thận. Màu đẹp lắm hihi ❤❤❤",0.0
6946,Son cực thơm cực mượt okela,0.0
6947,"Đóng gói cẩn thận , đẹp mắt.có tem chống hàng giả .😀😀😀😀😀😀😀😀😀😀",0.0
6949,"Shop chuẩn bị hàng nhanh, may ghtk giao ca tối 🤣, test thử cũng khá ok nhưng chưa thử lên môi. Sẽ quay lại review sau 😄😄😄😄😄",0.0
6950,Son lâu trôi nhưng cũng ko đc cả ngày ăn uống thoái mái đâu,2.0
6951,Son màu lên rất đẹp và rất lâu trôi nhe m.n,0.0
6952,Son thơm mùi kẹo,0.0
6953,Giao nhanh. Đóng gói chắc chắn. Màu đẹp nhẹ môi. Không gây khô môi.,0.0
6954,"Gói hàng đẹp, son chưa dùng. Nhìn thì ok ko biết lên môi thế nào",0.0
6955,"Hàng đẹp lắm nhé shop
Lần nào nhận hàng cũng ưng cả
Sẽ ủng hộ shop dài dài ak",0.0
6956,"Gói hàng đẹp, gọn, mua chính hãng nên sản phẩm đảm bảo, giao hàng nhanh",0.0
6957,"Son đẹp bềb màu, cám ơn shop",0.0
6958,Giao hàng lâu,1.0
6959,"Son xinh dã man, màu ưng cực kì luôn, đánh lên mềm môi. Giao hàng nhanh ạ",0.0
6960,"Mình thấy son đánh lên bị bở, k hài lòng lắm.
Mình rất buồn vì lần đầu mua mà k ưng ý.",1.0
6961,"Ok son đẹp lắm ạ , gjknmkigfdddfghoohbbkkvdfghhgvghhhjoo",0.0
6962,"quá thật vọng, đã sử dụng sản phẩm này nhiều rồi. đề nghị giải quyết",1.0
6963,"Giao hàng hơi lâu 
Đóng hói sản phẩm chắc chắn
Chất lượng oke",0.0
6964,Mình nghe mọi người bảo mùi rất hắc nhưng mua rồi mới thấy ko như lời đồn :))) Giao hàng cũng rất nhanh mình xa vạy mà giao hàng chỉ mất 2 ngày.,0.0
6965,Đã test chất lượng sp ok màu lên chuẩn ,0.0
6966,"Mình đặt 1 màu mà shop gửi 1 màu, tét son màu xấu mà ko mịn chút nào, nói chung là ko dám mua mỹ phẩm online nữa",1.0
6967,dung dc,2.0
6969,mới nhận chưa dùng nên chưa biết đánh giá sao,2.0
6970,Tiền nào của nấy thôi mấy bạn ạ. Tiki giao hàng cho mình thì mình thấy có 2 cây bị gãy mất rồi. Có mỗi cây gấc hơi bị xước,2.0
6971,"Nhắn tin shop còn không thèm rep, thời gian giao hàng thì rõ lâu!! ",1.0
6972,"giao hàng nhanh,đóng gói cẩn thận hộp siêu to so với cây son :)",0.0
6973,Màu quá tối,1.0
6974,Mua giảm giá 99k của shop như thể hàng giả ấy. Mùi thì hơi ngọt kiểu hóa chất ấy ko giống mùi mấy cây kia cũng mua của shop. Lại còn tem bị dán lệch mặc dù mấy cây kia dán rất đẹp,1.0
6975,"Son đẹp lắm á, mướt nó, động gói hàng chắc chắn, cần thận, giáo hang nhanh chóng",0.0
6976,"Giao hàng nhanh...đóng gói siêu xinh, siêu chắc...chất son mượt lì, lâu trôi..nói chung sp rất ok",0.0
6977,"Mình hơi thất vọng khi mua em này, thật sự công dụng không thấy rõ rệt lắm, chắc do mình chỉ mới dùng được 2 tuần.",1.0
6978,Mình mua màu 04 và 15. 2 màu đều xinh. Mùi thơm dã man luôn,0.0
6979,"Son đánh đẹp
Đóng gói đẹp",0.0
6980,"Giao hàng nhanh, chất lượng son tạm được. Với giá này thì không mong đợi hơn ",0.0
6981,Vỏ sang sịn . Mog chất lượng son sẽ tốt. Vì chưa sd nên chưa biết :),0.0
6982,Màu đẹp. Mùi kẹo cao su. Độ bám k kỳ lắm. Mềm môi. Vẫn tẩy trang dễ,0.0
6983,"Phiên bản mới ver 5 này màu 25 lên cực chuẩn. Mùi son có vẻ đậm hơn các ver trước. Độ bám màu theo như cảm nhận của mình thì tương đối, không bám tốt như ver 3. Canh flash sale nên mới vợt được em này. Bình thường màu này toàn sold out",0.0
6984,Ưng son của shop lắm nha,0.0
6985,Son xinh dã man. Chất lượng thì tuyệt với mua được mall nên cảm thấy yên tâm.,0.0
6986,Chất son mịn mượt môi mùi không hắc như các bạn nói nhé mùi thoang thoảng như các version trước.,0.0
6987,"Lần thứ 3 mua hàng bên shop sp vẫn rất chất lượng như mua lần đầu👌
Chất son lì mượt nói chung là tuyệt vời🥰 sẽ ghé qua thăm shop nhiều lần😘
Tks shopp 😘",0.0
6988,"Màu 25 hot quá hot lần nào củng hết , may mà đợt này mua được , vui quá vừa được mua dịp sale thêm được màu ưng quá xá !!!! Thank bbia ❤️🙆🏻‍♀️",0.0
6989,Màu khá xinh. Mua với giá ưu đãi còn được tặng kèm thiệp ^^ đóng gói sp chắc chắn,0.0
6990,Một sự sang chảnh nhẹ nha mng son lên nhẹ tênh mà lỳ lắm nha k bị khô môi tẹo nào đâu,0.0
6991,"Màu này trầm khó xài, trang điểm tông tây thì được",2.0
6992,"Đóng gói chắc chắn, giao hàng nhanh, đúng màu son đẹp, mịn rất thích",0.0
6993,Dở tệ đúng là hàng khuyến mãi,1.0
6994,Sản phẩm không có hộp đựng,1.0
6995,"Son lên màu đẹp, rất ưng ý.. có cơ hội sẽ ủng hộ lại shop. Giao hàng nhanh.",0.0
6996,Son khô khong bám màu lâu khong thich lắm :),1.0
6997,Không có quà tặng kèm như trong bài viết đăng...vỏ bọc sản phẩm nhìn đã cũ! Còn chất lượng chưa sử dụng nên chưa đánh giá được...được cái giao hành nhanh,1.0
6998,"Trờii ơii ưng quá, định mua lâu rồi nhưng toàn thấy shop hết màu này, nay mua được đúng thiệt là rất ưng luôn á, mình mua son ở shop mấy lần rồi lần nào cũng hài lòng",0.0
6999,Chất son cực thích lên màu đẹp giao hàng nhanh lần sau sẽ tiếp tục mua nữa,0.0
7000,"Mua lần 2, rất thích bbia",0.0
7001,Ok,0.0
7002,Shop đóng gói kĩ giao hàng cũng nhanh đặt 2 ngày là có rồi nên 😃😃,0.0
7003,"Son giả, chất son lỏng, ko đúng màu",1.0
7004,"Son mịn, lên màu đẹp, son của Bbia chưa bao giờ làm mình thất vọng. ",0.0
7005,"Anh giao hàng thận thiện lắm nè.
Lần nào mua son của shop cũng có chiếc hộp xinh xinh. 
Khác biệt hẳn so với shop khác. Mình toàn mua bbia của shop ahihi",0.0
7006,Son bbia giá rẻ mà chất lượng thì khỏi bàn. Dùng đem đi tặng cũng rất phù hợp ,0.0
7007,"Son chính hãng màu đẹp lâu trôi 
Time giao hàng hơi lâu",0.0
7008,"Chất son của Bbia luôn được đánh giá cao mềm môi, làm môi trở nên mịn như nhung, ngoài ra có chất dưỡng ẩm giúp môi không khô căng và lộ vân môi. Khi tô son lên môi để 1 lúc là son sẽ hết lớp bóng đi và hoàn toàn chuyển sang trạng thái matte cực mượt mà",2.0
7009,"Berry lên màu hồng cánh sen đậm, cam lên màu hồng baby neon. Màu lên đậm nhưng chất son dưỡng mà đánh cứ bị khô môi, tróc da tùm lum",1.0
7010,Màu vón cục hơi nhũ khó apply lên môi giao nhanh ổn,2.0
7011,"Nói chung là không hài lòng dịch vụ hỗ trợ khách hàng, kiểu giao đơn xong không quan tâm là giao hàng như thế nào để người giao ôm hàng cả tuần mặc dù đã thắc mắc với shop
Son lên màu không chuẩn, hơi nhạt quá và mùi nồng không được yên tâm khi dùng lắm",1.0
7012,"Hài lòng với sản phẩm , giao hàng nhanh ",0.0
7013,Không hài lòng,1.0
7014,"Mua sản phẩm của shop lần 2. Thất vọng nhiều. Son Merzy mẫu mới shop giao là hàng face, mùi son gay mũi. Một son Romand check được mã vạch, son Merzy không ra nguồn gốc sản phẩm💢 khuyên mọi người nên cẩn thận khi quyết định mua son của shop",1.0
7015,Chất lượng son thì khỏi cần nói r. Giao hàng nhanh cực. Đc tặng hẳn cho cái hộp nhìn xịn sò lắm cơ. Yêu shop cực ,0.0
7016,Son êm nên mua nha cả nhà ♥️,0.0
7017,Cực kì ưng ýyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,0.0
7018,Shop không rep tin nhắn của khách. Ship thì tầm 4-5 ngày. Sản phẩm oke nè. Mình hi vọng shop sẽ nhiệt tình với khách hàng hơn,1.0
7019,Xịn he. Có vẻ màu 23 đợt này có base hồng hồng :( đợt trước base cam xinh ơi là xinh cơ. Còn màu 25 thì khỏi bàn 🤣,0.0
7020,Dùng Bbia nhiều lần rồi... son mềm mượt dùng thích lắm nhaaaaa,0.0
7021,Tạm thất vọng,2.0
7022,Giao hàng quá chậm. Chả biết nên nói gì nữa luôn ạ ...........,1.0
7023,"Son lên rất nhiều nâu, không sáng ra , mình không ưng cho lắm ",1.0
7024,mình đặt màu đỏ tươi nhưng lại giao đỏ dâu. hơi khó chịu. cũng may là chất lượng tạm ổn.,2.0
7025,"Màu son đẹp, mịnn, thích lắm. Shop gói hàng chắc chắn, hộp xinh, mình mua sale còn 135k thôi nên hài lòng lắm luôn",0.0
7026,1 cây hạn sử dụng mất hết hơn 1 năm và 1 cây hạn sử dụng mất hết hơn 8 tháng Mua khuyến mại lại không tặng quà kèm theo. Bán hàng qua mạng kiểu này shopee coi lại người bán hàng 1 chút,1.0
7027,Son khá thơm chưa dùng nên cũng chưa biết lì không nữa đây 😅,0.0
7028,Mình lấy màu số 4 ghi đỏ cam.Mà về đánh ra màu hồng.Quá thất vọng,1.0
7029,"Mùi son giống mùi bút lông bảng, chất son loang lổ, không như đánh giá. Sẽ không mua lại",1.0
